person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,actual_default,pred_default_prob,pred_default_thr_05,pred_default_thr_opt,approval_decision_thr_05,approval_decision_thr_opt,expected_loss_thr_05,expected_loss_thr_opt,interest_income,realized_net_loss_if_approved,realized_net_loss_thr_05,realized_net_loss_thr_opt
23,59000,RENT,7.0,EDUCATION,C,20000,12.29,0.34,N,2,1,0.6704163059994057,1,1,Reject,Reject,741246.5575000001,12598.209400134654,2457.9999999999995,20000.0,0.0,0.0
27,264000,MORTGAGE,0.0,MEDICAL,A,35000,,0.13,N,5,0,0.014443964270425946,0,0,Approve,Approve,741246.5575000001,-3285.4025419688983,,,,
22,80000,RENT,3.0,VENTURE,E,8000,18.39,0.1,Y,3,0,0.7628600490504475,1,1,Reject,Reject,741246.5575000001,5754.000096566599,1471.2,-1471.2,0.0,0.0
22,70000,RENT,4.0,VENTURE,A,7550,7.51,0.11,N,2,0,0.10022081809680611,0,0,Approve,Approve,741246.5575000001,246.48788159586564,567.005,-567.005,-567.005,-567.005
24,56100,MORTGAGE,0.0,MEDICAL,B,6000,11.71,0.09,N,4,1,0.18830158383607568,0,0,Approve,Approve,741246.5575000001,559.5101958196808,702.6,6000.0,6000.0,6000.0
34,100000,MORTGAGE,7.0,EDUCATION,A,12000,7.49,0.12,N,6,0,0.05717852201685742,0,0,Approve,Approve,741246.5575000001,-161.26568020895945,898.8,-898.8,-898.8,-898.8
25,53000,RENT,9.0,HOMEIMPROVEMENT,A,6000,7.9,0.11,N,4,0,0.3125731786534122,0,0,Approve,Approve,741246.5575000001,1549.5987586021906,474.0,-474.0,-474.0,-474.0
27,80000,OWN,2.0,PERSONAL,B,9000,12.21,0.11,N,8,0,0.031094925877365193,0,0,Approve,Approve,741246.5575000001,-784.8754530570768,1098.9,-1098.9,-1098.9,-1098.9
25,35000,RENT,5.0,MEDICAL,C,13000,13.22,0.37,N,2,1,0.9220000573631992,1,1,Reject,Reject,741246.5575000001,11851.950044305984,1718.6,13000.0,0.0,0.0
25,23000,RENT,,HOMEIMPROVEMENT,D,8000,14.46,0.35,Y,2,1,0.9930754222053605,1,1,Reject,Reject,741246.5575000001,7936.593026050045,1156.8,8000.0,0.0,0.0
22,46800,RENT,6.0,MEDICAL,C,18000,15.23,0.38,Y,2,1,0.8973037348048803,1,1,Reject,Reject,741246.5575000001,15869.935685081946,2741.4,18000.0,0.0,0.0
36,48686,RENT,21.0,MEDICAL,D,12000,13.99,0.25,N,13,0,0.9561381362521298,1,1,Reject,Reject,741246.5575000001,11400.022338165634,1678.8,-1678.8,0.0,0.0
41,90000,MORTGAGE,3.0,EDUCATION,A,3000,7.14,0.03,N,14,0,0.04423693032816486,0,0,Approve,Approve,741246.5575000001,-72.01365853921251,214.2,-214.2,-214.2,-214.2
24,96000,RENT,6.0,DEBTCONSOLIDATION,B,7000,9.91,0.07,N,2,0,0.24073606222684446,0,0,Approve,Approve,741246.5575000001,1158.4510419546732,693.7,-693.7,-693.7,-693.7
27,58000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,6500,13.98,0.11,Y,8,0,0.33491119976283473,0,0,Approve,Approve,741246.5575000001,1572.5566056829136,908.7,-908.7,-908.7,-908.7
36,100000,MORTGAGE,17.0,DEBTCONSOLIDATION,A,6000,7.14,0.06,N,17,0,0.09933798963799859,0,0,Approve,Approve,741246.5575000001,210.18433258891014,428.4,-428.4,-428.4,-428.4
34,47700,RENT,2.0,DEBTCONSOLIDATION,A,9000,7.14,0.19,N,7,0,0.42262565919280587,0,1,Approve,Reject,741246.5575000001,3432.61018133255,642.6,-642.6,-642.6,0.0
32,52000,RENT,10.0,EDUCATION,A,4200,7.51,0.08,N,6,0,0.1338887599905828,0,0,Approve,Approve,741246.5575000001,289.14398463667743,315.42,-315.42,-315.42,-315.42
27,72000,RENT,3.0,VENTURE,D,24000,14.96,0.33,N,10,1,0.8705711318830219,1,1,Reject,Reject,741246.5575000001,20429.005757105326,3590.4,24000.0,0.0,0.0
23,25000,OWN,5.0,MEDICAL,A,7200,8.49,0.29,N,2,0,0.2534149238380481,0,0,Approve,Approve,741246.5575000001,1368.2149262776684,611.28,-611.28,-611.28,-611.28
26,32400,RENT,10.0,EDUCATION,A,14000,7.51,0.43,N,4,1,0.8366210053067841,1,1,Reject,Reject,741246.5575000001,11540.91739927453,1051.4,14000.0,0.0,0.0
24,22320,OWN,4.0,MEDICAL,E,1000,16.32,0.04,N,2,1,0.4277900426269551,0,0,Approve,Approve,741246.5575000001,334.4053775836741,163.2,1000.0,1000.0,1000.0
29,43800,OWN,13.0,HOMEIMPROVEMENT,A,4800,7.05,0.11,N,7,0,0.04884912248116181,0,0,Approve,Approve,741246.5575000001,-87.39366904279811,338.4,-338.4,-338.4,-338.4
22,21996,RENT,0.0,MEDICAL,B,2500,11.89,0.11,N,2,0,0.44963734400524635,0,0,Approve,Approve,741246.5575000001,960.4980605186754,297.25,-297.25,-297.25,-297.25
42,78000,MORTGAGE,,DEBTCONSOLIDATION,A,7000,5.42,0.09,N,15,1,0.10565437493926534,0,0,Approve,Approve,741246.5575000001,400.2658944268147,379.4,7000.0,7000.0,7000.0
24,26000,RENT,1.0,MEDICAL,C,5375,13.47,0.21,Y,4,0,0.7585169430656673,1,1,Reject,Reject,741246.5575000001,3902.191817219293,724.0125,-724.0125,0.0,0.0
22,107000,MORTGAGE,6.0,HOMEIMPROVEMENT,E,24000,19.69,0.22,Y,4,1,0.8476340843233349,1,1,Reject,Reject,741246.5575000001,19623.197652638388,4725.6,24000.0,0.0,0.0
26,51996,MORTGAGE,8.0,DEBTCONSOLIDATION,A,18000,8.49,0.35,N,3,0,0.5797109414345692,1,1,Reject,Reject,741246.5575000001,9792.511206522555,1528.2,-1528.2,0.0,0.0
25,76209,MORTGAGE,9.0,DEBTCONSOLIDATION,C,3000,,0.04,Y,4,0,0.19471784121694471,0,0,Approve,Approve,741246.5575000001,318.6519959000608,,,,
32,101000,RENT,0.0,EDUCATION,D,15000,17.58,0.15,N,8,1,0.7444692838972236,1,1,Reject,Reject,741246.5575000001,10493.204760095332,2637.0,15000.0,0.0,0.0
29,130000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4200,6.99,0.03,N,8,0,0.08162343368694493,0,0,Approve,Approve,741246.5575000001,73.20142914698198,293.58,-293.58,-293.58,-293.58
25,126500,MORTGAGE,2.0,EDUCATION,B,2000,,0.02,N,2,0,0.07375690352014146,0,0,Approve,Approve,741246.5575000001,-56.07442556599,,,,
33,48000,RENT,4.0,DEBTCONSOLIDATION,B,3600,11.99,0.07,N,10,0,0.3332716637238141,0,0,Approve,Approve,741246.5575000001,911.9913703354778,431.64,-431.64,-431.64,-431.64
26,70000,MORTGAGE,1.0,MEDICAL,C,7000,14.26,0.1,Y,4,0,0.2671833782372277,0,0,Approve,Approve,741246.5575000001,1138.7860958169947,998.2,-998.2,-998.2,-998.2
23,80000,MORTGAGE,,EDUCATION,B,25000,10.25,0.31,N,4,0,0.21620529872499167,0,1,Approve,Reject,741246.5575000001,3396.658546107583,2562.5,-2562.5,-2562.5,0.0
22,57996,MORTGAGE,2.0,VENTURE,B,2500,12.53,0.04,N,3,0,0.06852044413080909,0,0,Approve,Approve,741246.5575000001,-120.4848605490013,313.25,-313.25,-313.25,-313.25
22,15000,RENT,3.0,EDUCATION,B,3000,9.91,0.2,N,3,1,0.5497757278246914,1,0,Reject,Approve,741246.5575000001,1515.475507356355,297.3,3000.0,0.0,3000.0
32,40000,RENT,2.0,EDUCATION,B,4000,9.99,0.1,N,7,0,0.2290134338073476,0,0,Approve,Approve,741246.5575000001,607.9675033788064,399.6,-399.6,-399.6,-399.6
30,49000,OWN,7.0,PERSONAL,B,8500,12.18,0.17,N,8,0,0.0685290703327362,0,0,Approve,Approve,741246.5575000001,-381.8547556562605,1035.3,-1035.3,-1035.3,-1035.3
28,42000,RENT,0.0,EDUCATION,B,12000,11.11,0.29,N,9,0,0.6177410811629449,1,1,Reject,Reject,741246.5575000001,6903.265383361777,1333.2,-1333.2,0.0,0.0
23,87000,MORTGAGE,7.0,EDUCATION,A,3500,9.32,0.04,N,3,0,0.05820047112406161,0,0,Approve,Approve,741246.5575000001,-103.51335738511551,326.2,-326.2,-326.2,-326.2
24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,0.21,N,4,1,0.16789033752401883,0,0,Approve,Approve,741246.5575000001,378.571149302952,210.87,3300.0,3300.0,3300.0
29,338000,RENT,3.0,HOMEIMPROVEMENT,F,24000,17.8,0.07,N,8,1,0.6575267790471917,1,1,Reject,Reject,741246.5575000001,14317.597097222202,4272.0,24000.0,0.0,0.0
22,65000,MORTGAGE,6.0,VENTURE,A,17000,8.94,0.26,N,2,0,0.14473767852394767,0,0,Approve,Approve,741246.5575000001,1160.7128587278062,1519.8,-1519.8,-1519.8,-1519.8
25,32000,RENT,2.0,DEBTCONSOLIDATION,A,1500,7.49,0.05,N,4,0,0.21565053533093823,0,0,Approve,Approve,741246.5575000001,235.3541406408382,112.35,-112.35,-112.35,-112.35
34,18000,RENT,0.0,MEDICAL,B,1500,11.48,0.08,N,6,1,0.3671744053678649,0,0,Approve,Approve,741246.5575000001,441.7890406561437,172.2,1500.0,1500.0,1500.0
25,30000,RENT,4.0,MEDICAL,B,3000,,0.1,N,4,0,0.3936521360253061,0,0,Approve,Approve,741246.5575000001,981.0435173234616,,,,
34,91200,RENT,5.0,MEDICAL,A,12000,6.92,0.13,N,7,0,0.18000273398806999,0,0,Approve,Approve,741246.5575000001,1479.1070781605333,830.4,-830.4,-830.4,-830.4
36,80000,RENT,0.0,PERSONAL,C,10000,13.61,0.13,N,14,0,0.34012798589640725,0,1,Approve,Reject,741246.5575000001,2503.1940477690828,1361.0,-1361.0,-1361.0,0.0
48,56500,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,11.14,0.27,N,11,1,0.4972837933951358,0,1,Approve,Reject,741246.5575000001,6619.218119690308,1671.0,15000.0,15000.0,0.0
22,50004,MORTGAGE,0.0,EDUCATION,E,11000,15.68,0.22,Y,3,0,0.8718444569131218,1,1,Reject,Reject,741246.5575000001,9369.246345328093,1724.8,-1724.8,0.0,0.0
29,21000,RENT,7.0,EDUCATION,B,6000,12.42,0.29,N,6,0,0.774349832433323,1,1,Reject,Reject,741246.5575000001,4477.944489729251,745.2,-745.2,0.0,0.0
28,108000,MORTGAGE,6.0,EDUCATION,B,27400,10.99,0.25,N,7,0,0.09478469458070149,0,0,Approve,Approve,741246.5575000001,-128.73800908569592,3011.26,-3011.26,-3011.26,-3011.26
25,60000,OWN,8.0,MEDICAL,B,25000,10.99,0.42,N,3,0,0.30006128062018406,0,1,Approve,Reject,741246.5575000001,5578.450384008557,2747.5,-2747.5,-2747.5,0.0
25,60000,RENT,9.0,VENTURE,B,10000,9.91,0.17,N,3,0,0.22194843622915603,0,0,Approve,Approve,741246.5575000001,1448.4352625946535,991.0,-991.0,-991.0,-991.0
23,50000,OWN,0.0,VENTURE,B,2800,10.59,0.06,N,2,0,0.015309897282928765,0,0,Approve,Approve,741246.5575000001,-249.11259686546538,296.52,-296.52,-296.52,-296.52
22,30000,MORTGAGE,6.0,VENTURE,B,3000,11.49,0.1,N,2,0,0.12402039204080162,0,0,Approve,Approve,741246.5575000001,70.11100525886917,344.7,-344.7,-344.7,-344.7
33,24000,RENT,6.0,MEDICAL,A,10000,8.9,0.42,N,10,1,0.9292215471028604,1,1,Reject,Reject,741246.5575000001,9229.222647950151,890.0,10000.0,0.0,0.0
22,67807,MORTGAGE,6.0,VENTURE,A,6400,7.14,0.09,N,3,0,0.04849857914390288,0,0,Approve,Approve,741246.5575000001,-124.40718275342368,456.96,-456.96,-456.96,-456.96
29,18000,RENT,2.0,EDUCATION,C,3600,15.27,0.2,N,6,1,0.689261366508814,1,1,Reject,Reject,741246.5575000001,2310.521677828956,549.72,3600.0,0.0,0.0
29,37000,RENT,4.0,HOMEIMPROVEMENT,A,12000,9.63,0.32,N,7,1,0.7987283736182019,1,1,Reject,Reject,741246.5575000001,9352.150991971617,1155.6000000000001,12000.0,0.0,0.0
31,151000,MORTGAGE,1.0,EDUCATION,C,21000,11.97,0.14,N,8,0,0.06671805513231253,0,0,Approve,Approve,741246.5575000001,-944.9116670353426,2513.7,-2513.7,-2513.7,-2513.7
25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0.27,N,3,0,0.4617359003175772,0,1,Approve,Reject,741246.5575000001,9835.754651696945,3172.5,-3172.5,-3172.5,0.0
24,88560,MORTGAGE,7.0,PERSONAL,B,10000,11.49,0.11,N,4,0,0.12613192782088847,0,0,Approve,Approve,741246.5575000001,257.24486327508555,1149.0,-1149.0,-1149.0,-1149.0
28,45500,OWN,1.0,MEDICAL,A,8400,,0.18,N,5,0,0.07737329222872397,0,0,Approve,Approve,741246.5575000001,-201.79641682484976,,,,
29,72000,MORTGAGE,0.0,VENTURE,B,24000,10.99,0.33,N,6,0,0.21923983032415834,0,1,Approve,Reject,741246.5575000001,3202.4229042428,2637.6,-2637.6,-2637.6,0.0
41,37000,OWN,0.0,VENTURE,C,10000,13.79,0.27,Y,13,0,0.14350867765278363,0,0,Approve,Approve,741246.5575000001,253.98524301102498,1379.0,-1379.0,-1379.0,-1379.0
23,55004,MORTGAGE,4.0,EDUCATION,D,9600,14.74,0.17,Y,2,0,0.7370444227254288,1,1,Reject,Reject,741246.5575000001,6703.533798097507,1415.04,-1415.04,0.0,0.0
35,83000,MORTGAGE,17.0,HOMEIMPROVEMENT,D,15000,,0.18,N,6,0,0.7805284405864882,1,1,Reject,Reject,741246.5575000001,11346.127743104149,,,0.0,0.0
32,115000,MORTGAGE,3.0,EDUCATION,E,20000,16.95,0.17,Y,7,0,0.6045611348719347,1,1,Reject,Reject,741246.5575000001,10750.684944654555,3390.0,-3390.0,0.0,0.0
24,46000,MORTGAGE,9.0,EDUCATION,A,12000,7.88,0.26,N,4,1,0.27806609611549554,0,1,Approve,Reject,741246.5575000001,2654.132453872759,945.6,12000.0,12000.0,0.0
24,55605,MORTGAGE,8.0,MEDICAL,B,6500,10.99,0.12,N,2,0,0.24262476632148994,0,0,Approve,Approve,741246.5575000001,1036.029982911441,714.35,-714.35,-714.35,-714.35
23,25000,MORTGAGE,0.0,PERSONAL,C,4750,13.57,0.19,N,2,0,0.5107668853095001,1,1,Reject,Reject,741246.5575000001,2110.7952703184965,644.575,-644.575,0.0,0.0
28,38000,RENT,8.0,DEBTCONSOLIDATION,B,9000,9.96,0.24,N,9,0,0.693879439121127,1,1,Reject,Reject,741246.5575000001,5970.508481318322,896.4000000000001,-896.4000000000001,0.0,0.0
26,60000,MORTGAGE,10.0,VENTURE,A,12500,6.92,0.21,N,2,0,0.11090805867238754,0,0,Approve,Approve,741246.5575000001,617.2862041564596,865.0,-865.0,-865.0,-865.0
25,34000,MORTGAGE,2.0,MEDICAL,C,15450,11.22,0.45,Y,4,1,0.9170933613888693,1,1,Reject,Reject,741246.5575000001,14025.37460449202,1733.49,15450.0,0.0,0.0
48,16800,OWN,0.0,HOMEIMPROVEMENT,B,3300,10.99,0.2,N,14,1,0.224188566463905,0,0,Approve,Approve,741246.5575000001,458.45873673035084,362.67,3300.0,3300.0,3300.0
25,31500,RENT,8.0,DEBTCONSOLIDATION,A,14850,8.9,0.47,N,3,1,0.9460632479678303,1,1,Reject,Reject,741246.5575000001,13977.753723998962,1321.65,14850.0,0.0,0.0
31,46300,MORTGAGE,16.0,PERSONAL,A,7500,7.88,0.16,N,6,0,0.18040558885265423,0,0,Approve,Approve,741246.5575000001,868.6616194068255,591.0,-591.0,-591.0,-591.0
21,36000,RENT,3.0,EDUCATION,C,5000,12.99,0.14,N,4,0,0.4353212288874194,0,1,Approve,Reject,741246.5575000001,1809.8472825994759,649.5,-649.5,-649.5,0.0
21,35360,MORTGAGE,2.0,EDUCATION,D,12250,15.31,0.35,N,4,0,0.9596754523063323,1,1,Reject,Reject,741246.5575000001,11680.39660966679,1875.475,-1875.475,0.0,0.0
26,59000,MORTGAGE,9.0,PERSONAL,A,6000,7.51,0.1,N,4,0,0.10211851633727409,0,0,Approve,Approve,741246.5575000001,208.1257014852203,450.6,-450.6,-450.6,-450.6
23,83000,MORTGAGE,0.0,VENTURE,D,20000,14.54,0.24,Y,4,0,0.6100038895192623,1,1,Reject,Reject,741246.5575000001,11065.969101107261,2908.0,-2908.0,0.0,0.0
25,26880,RENT,1.0,VENTURE,C,4900,14.26,0.18,Y,4,0,0.47819412525834565,0,1,Approve,Reject,741246.5575000001,1978.5445768489103,698.74,-698.74,-698.74,0.0
25,122000,MORTGAGE,1.0,MEDICAL,A,10000,8.94,0.08,N,4,0,0.08193000884190571,0,0,Approve,Approve,741246.5575000001,-1.4544836762790965,894.0,-894.0,-894.0,-894.0
26,72054,RENT,9.0,HOMEIMPROVEMENT,A,3000,7.29,0.04,N,2,0,0.1959018472500484,0,0,Approve,Approve,741246.5575000001,411.8492757437307,218.7,-218.7,-218.7,-218.7
48,28000,MORTGAGE,7.0,EDUCATION,A,7500,7.74,0.27,N,17,0,0.39486253656914083,0,1,Approve,Reject,741246.5575000001,2610.1867267469424,580.5,-580.5,-580.5,0.0
38,81000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,11000,10.36,0.14,N,14,0,0.23137890137818273,0,0,Approve,Approve,741246.5575000001,1669.2473111705872,1139.6,-1139.6,-1139.6,-1139.6
23,24000,RENT,3.0,EDUCATION,A,5250,7.66,0.22,N,3,1,0.4552553662074769,0,1,Approve,Reject,741246.5575000001,2171.0216181095907,402.15,5250.0,5250.0,0.0
24,65000,MORTGAGE,3.0,EDUCATION,A,6000,6.03,0.09,N,3,0,0.0647416531409614,0,0,Approve,Approve,741246.5575000001,50.07344895216829,361.8,-361.8,-361.8,-361.8
20,77000,MORTGAGE,4.0,VENTURE,A,6000,8.0,0.08,N,2,0,0.047319527003706806,0,0,Approve,Approve,741246.5575000001,-173.36946501597993,480.0,-480.0,-480.0,-480.0
28,24000,RENT,8.0,VENTURE,B,8875,10.65,0.37,N,9,1,0.8154375907201252,1,1,Reject,Reject,741246.5575000001,7062.56253541989,945.1875,8875.0,0.0,0.0
21,23040,OWN,0.0,EDUCATION,A,15000,8.94,0.65,N,2,0,0.8992220912889562,1,1,Reject,Reject,741246.5575000001,13353.188193752834,1341.0,-1341.0,0.0,0.0
33,35360,MORTGAGE,7.0,MEDICAL,A,6350,7.51,0.18,N,5,0,0.2954464158213778,0,0,Approve,Approve,741246.5575000001,1540.0937044747268,476.885,-476.885,-476.885,-476.885
23,54780,RENT,,PERSONAL,B,8000,10.65,0.15,N,4,1,0.3394223648864036,0,1,Approve,Reject,741246.5575000001,2152.566773974445,852.0,8000.0,8000.0,0.0
21,81600,MORTGAGE,6.0,EDUCATION,A,14400,6.92,0.18,N,4,0,0.09073612398747871,0,0,Approve,Approve,741246.5575000001,400.5369182507362,996.48,-996.48,-996.48,-996.48
23,54000,RENT,4.0,EDUCATION,E,10000,17.93,0.19,Y,4,1,0.9199689517049711,1,1,Reject,Reject,741246.5575000001,9056.193847456723,1793.0,10000.0,0.0,0.0
24,65000,MORTGAGE,8.0,EDUCATION,A,3300,7.51,0.05,N,2,0,0.05885398546549303,0,0,Approve,Approve,741246.5575000001,-39.02606474595987,247.83,-247.83,-247.83,-247.83
22,30712,RENT,3.0,DEBTCONSOLIDATION,D,10000,15.65,0.33,Y,4,1,0.9885098675508802,1,1,Reject,Reject,741246.5575000001,9867.11661822593,1565.0,10000.0,0.0,0.0
25,45000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2700,,0.06,Y,4,0,0.2610932929290856,0,0,Approve,Approve,741246.5575000001,485.69610371937875,,,,
23,38400,RENT,7.0,DEBTCONSOLIDATION,C,3600,13.61,0.09,N,3,0,0.5029174460572199,1,0,Reject,Approve,741246.5575000001,1566.952237676187,489.96,-489.96,0.0,-489.96
26,91800,RENT,7.0,MEDICAL,C,15450,10.91,0.14,Y,3,1,0.27637269208798815,0,1,Approve,Reject,741246.5575000001,3050.2155206794696,1685.595,15450.0,15450.0,0.0
23,18600,RENT,2.0,DEBTCONSOLIDATION,B,1700,9.99,0.09,N,3,0,0.40673671309995324,0,0,Approve,Approve,741246.5575000001,590.6985082556855,169.83,-169.83,-169.83,-169.83
23,88000,MORTGAGE,7.0,MEDICAL,C,18150,12.68,0.21,N,2,0,0.3143568328408821,0,1,Approve,Reject,741246.5575000001,4127.623618298673,2301.42,-2301.42,-2301.42,0.0
34,39000,OWN,5.0,HOMEIMPROVEMENT,B,12000,11.99,0.31,N,6,0,0.35347433554043184,0,1,Approve,Reject,741246.5575000001,3311.4709004607557,1438.8,-1438.8,-1438.8,0.0
35,91000,MORTGAGE,14.0,EDUCATION,A,4000,7.29,0.04,N,9,0,0.048681781988554676,0,0,Approve,Approve,741246.5575000001,-82.67726441791876,291.6,-291.6,-291.6,-291.6
24,102000,OWN,8.0,MEDICAL,B,24250,11.83,0.24,N,3,0,0.04660988333426375,0,0,Approve,Approve,741246.5575000001,-1604.772061081852,2868.775,-2868.775,-2868.775,-2868.775
25,40000,RENT,2.0,PERSONAL,B,3000,10.25,0.07,N,3,0,0.22755241207932891,0,0,Approve,Approve,741246.5575000001,445.1296029523803,307.5,-307.5,-307.5,-307.5
26,32000,RENT,7.0,DEBTCONSOLIDATION,B,6375,10.74,0.2,N,2,0,0.6521772497706042,1,1,Reject,Reject,741246.5575000001,3919.4844257742907,684.675,-684.675,0.0,0.0
23,50000,MORTGAGE,7.0,DEBTCONSOLIDATION,F,13750,18.43,0.28,N,3,1,0.9741585760273944,1,1,Reject,Reject,741246.5575000001,13329.195021852094,2534.125,13750.0,0.0,0.0
32,31000,RENT,0.0,EDUCATION,B,5000,11.49,0.16,N,8,1,0.3894959654555658,0,0,Approve,Approve,741246.5575000001,1596.7452594320516,574.5,5000.0,5000.0,5000.0
26,36000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4500,10.59,0.13,N,2,1,0.35085579710585985,0,0,Approve,Approve,741246.5575000001,1269.5014170871668,476.55,4500.0,4500.0,4500.0
24,90000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,5000,8.0,0.06,N,4,0,0.12438812502071205,0,0,Approve,Approve,741246.5575000001,271.6958751118451,400.0,-400.0,-400.0,-400.0
31,46700,MORTGAGE,5.0,MEDICAL,B,7200,,0.15,N,6,0,0.29755428387458505,0,0,Approve,Approve,741246.5575000001,1586.5595976412942,,,,
24,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,0.56,N,2,1,0.9873105543248565,1,1,Reject,Reject,741246.5575000001,9857.64979841624,1218.0,10000.0,0.0,0.0
35,58570,MORTGAGE,8.0,HOMEIMPROVEMENT,A,11000,7.88,0.19,N,9,0,0.2814572746034811,0,1,Approve,Reject,741246.5575000001,2473.197186264589,866.8,-866.8,-866.8,0.0
23,33000,RENT,4.0,EDUCATION,C,8000,,0.24,Y,4,0,0.6258507930494032,1,1,Reject,Reject,741246.5575000001,4677.85436164426,,,0.0,0.0
26,95004,MORTGAGE,10.0,HOMEIMPROVEMENT,B,24250,8.88,0.26,N,3,0,0.2529922083250582,0,1,Approve,Reject,741246.5575000001,4526.454473289842,2153.4,-2153.4,-2153.4,0.0
27,87000,MORTGAGE,11.0,VENTURE,C,21125,13.92,0.24,N,5,0,0.17404691885291032,0,0,Approve,Approve,741246.5575000001,1247.943530346599,2940.6,-2940.6,-2940.6,-2940.6
34,30857,RENT,6.0,VENTURE,C,3000,13.06,0.1,N,9,1,0.28035564054781636,0,0,Approve,Approve,741246.5575000001,559.1102616100835,391.8,3000.0,3000.0,3000.0
25,44000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7000,6.03,0.16,N,3,0,0.2637805982660273,0,0,Approve,Approve,741246.5575000001,1535.7059783902812,422.1,-422.1,-422.1,-422.1
24,105000,MORTGAGE,4.0,VENTURE,C,4000,11.34,0.04,N,4,0,0.074257403882248,0,0,Approve,Approve,741246.5575000001,-122.88722607002029,453.6,-453.6,-453.6,-453.6
21,28500,OWN,0.0,EDUCATION,C,4800,12.87,0.17,N,3,0,0.10609210983160237,0,0,Approve,Approve,741246.5575000001,-42.978411038737875,617.7599999999999,-617.7599999999999,-617.7599999999999,-617.7599999999999
45,69600,OWN,11.0,VENTURE,A,6000,7.9,0.09,N,12,0,0.0106204808401007,0,0,Approve,Approve,741246.5575000001,-405.24300704118804,474.0,-474.0,-474.0,-474.0
24,55000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,8000,8.0,0.15,N,2,0,0.24337107710790645,0,0,Approve,Approve,741246.5575000001,1462.7261062123116,640.0,-640.0,-640.0,-640.0
40,24000,RENT,2.0,MEDICAL,A,2800,7.88,0.12,N,14,0,0.3409398033023256,0,0,Approve,Approve,741246.5575000001,809.2164074471368,220.64,-220.64,-220.64,-220.64
26,66000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,,0.18,N,3,1,0.821704705839325,1,1,Reject,Reject,741246.5575000001,9625.320636132801,,12000.0,0.0,0.0
34,136625,MORTGAGE,3.0,VENTURE,A,15000,7.88,0.11,N,6,0,0.026923149575295277,0,0,Approve,Approve,741246.5575000001,-746.3295935725719,1182.0,-1182.0,-1182.0,-1182.0
22,36000,RENT,4.0,EDUCATION,B,6000,10.36,0.17,N,3,0,0.38655615421680645,0,1,Approve,Reject,741246.5575000001,1938.0202307620054,621.6,-621.6,-621.6,0.0
23,160000,MORTGAGE,5.0,VENTURE,A,35000,7.66,0.22,N,3,0,0.013863850783502359,0,0,Approve,Approve,741246.5575000001,-2158.5962386268475,2681.0,-2681.0,-2681.0,-2681.0
30,93500,RENT,3.0,EDUCATION,C,9925,12.09,0.11,Y,7,0,0.21623020753990935,0,0,Approve,Approve,741246.5575000001,1205.6139633424823,1199.9325,-1199.9325,-1199.9325,-1199.9325
30,76000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6250,7.88,0.08,N,10,0,0.13593033075288885,0,0,Approve,Approve,741246.5575000001,424.01025510135315,492.5,-492.5,-492.5,-492.5
32,107400,OWN,2.0,MEDICAL,D,25000,15.21,0.23,N,10,0,0.31303982111160333,0,1,Approve,Reject,741246.5575000001,5213.829447566955,3802.5,-3802.5,-3802.5,0.0
30,34000,RENT,3.0,PERSONAL,A,9000,,0.26,N,8,0,0.6002317168986944,1,1,Reject,Reject,741246.5575000001,5006.674643272748,,,0.0,0.0
21,22200,RENT,2.0,DEBTCONSOLIDATION,D,2500,16.29,0.11,Y,2,1,0.9195987916352186,1,1,Reject,Reject,741246.5575000001,2266.253586981489,407.25,2500.0,0.0,0.0
24,32000,RENT,2.0,HOMEIMPROVEMENT,E,4000,17.93,0.13,N,3,1,0.9600817549750233,1,1,Reject,Reject,741246.5575000001,3811.6976545681805,717.2,4000.0,0.0,0.0
34,14400,RENT,4.0,DEBTCONSOLIDATION,C,1500,12.61,0.1,Y,9,0,0.545534743656271,1,0,Reject,Approve,741246.5575000001,732.3400122469902,189.15,-189.15,0.0,-189.15
27,80000,RENT,3.0,DEBTCONSOLIDATION,B,4000,12.69,0.05,N,8,0,0.2852499476657108,0,0,Approve,Approve,741246.5575000001,778.1926640979582,507.6,-507.6,-507.6,-507.6
144,6000000,MORTGAGE,12.0,PERSONAL,C,5000,12.73,0.0,N,25,0,0.669159446327632,1,1,Reject,Reject,741246.5575000001,3135.217219225698,636.5,-636.5,0.0,0.0
